
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
9.59999979e-01, 7.21105278e-01, 4.99999989e-03, 2.39557102e-02, -2.89164390e-02, -2.71765739e-01
9.59999979e-01, 7.01181710e-01, 4.99999989e-03, 1.51099321e-02, -2.71500144e-02, -2.47907668e-01
9.59999979e-01, 7.11110055e-01, 4.99999989e-03, 1.92479491e-02, -2.80339476e-02, -2.59699523e-01
9.59999979e-01, 6.81258142e-01, 4.99999989e-03, 8.23094510e-03, -2.53793579e-02, -2.25198537e-01
9.59999979e-01, 6.91186488e-01, 4.99999989e-03, 1.14368536e-02, -2.62648538e-02, -2.36402944e-01
9.59999979e-01, 6.71262920e-01, 4.99999989e-03, 5.40795457e-03, -2.44945586e-02, -2.14304194e-01
9.59999979e-01, 6.61334634e-01, 4.99999989e-03, 2.96647055e-03, -2.36118734e-02, -2.03729376e-01
9.59999979e-01, 6.51339412e-01, 4.99999989e-03, 8.39180837e-04, -2.27331109e-02, -1.93480432e-01
9.59999979e-01, 6.41411066e-01, 4.99999989e-03, -9.78053431e-04, -2.18603574e-02, -1.83563501e-01
9.59999979e-01, 6.31415844e-01, 4.99999989e-03, -2.53862003e-03, -2.09955014e-02, -1.73982501e-01
9.59999979e-01, 6.21487498e-01, 4.99999989e-03, -3.84900952e-03, -2.01401785e-02, -1.64740831e-01
9.59999979e-01, 6.11492276e-01, 4.99999989e-03, -4.95132059e-03, -1.92963872e-02, -1.55839086e-01
9.59999979e-01, 6.01563990e-01, 4.99999989e-03, -5.85397054e-03, -1.84660759e-02, -1.47277683e-01
9.59999979e-01, 5.81640422e-01, 4.99999989e-03, -7.16836145e-03, -1.68520063e-02, -1.31170273e-01
9.59999979e-01, 5.91568768e-01, 4.99999989e-03, -6.58973353e-03, -1.76509842e-02, -1.39055371e-01
9.59999979e-01, 5.61716855e-01, 4.99999989e-03, -7.94043299e-03, -1.53087098e-02, -1.16395161e-01
9.59999979e-01, 5.71645200e-01, 4.99999989e-03, -7.61525612e-03, -1.60705671e-02, -1.23618558e-01
9.59999979e-01, 5.51721632e-01, 4.99999989e-03, -8.16209055e-03, -1.45680020e-02, -1.09493330e-01
9.59999979e-01, 5.41793346e-01, 4.99999989e-03, -8.28969479e-03, -1.38482749e-02, -1.02905959e-01
9.59999979e-01, 5.21869779e-01, 4.99999989e-03, -8.30851216e-03, -1.24665108e-02, -9.06254649e-02
9.59999979e-01, 5.31798124e-01, 4.99999989e-03, -8.33525229e-03, -1.31497839e-02, -9.66264084e-02
9.60135698e-01, 5.01912951e-01, 4.99999989e-03, -8.09838437e-03, -1.11373505e-02, -7.93330595e-02
9.59999979e-01, 5.11874557e-01, 4.99999989e-03, -8.22766870e-03, -1.17927659e-02, -8.48534927e-02
9.60148811e-01, 4.91898328e-01, 4.99999989e-03, -7.91195966e-03, -1.05305957e-02, -7.41773769e-02
9.60069120e-01, 4.81923699e-01, 4.99999989e-03, -7.67265214e-03, -9.97672789e-03, -6.94095567e-02
9.59999979e-01, 4.72027421e-01, 4.99999989e-03, -7.40309618e-03, -9.44861304e-03, -6.49160594e-02
9.59999919e-01, 4.62098986e-01, 4.99999989e-03, -7.11661251e-03, -8.92910827e-03, -6.06020093e-02
9.59999919e-01, 4.52103764e-01, 4.99999989e-03, -6.80688489e-03, -8.42227880e-03, -5.64799085e-02
9.59999681e-01, 4.42174941e-01, 4.99999989e-03, -6.47996645e-03, -7.93848839e-03, -5.25841378e-02
9.59999681e-01, 4.32179689e-01, 4.99999989e-03, -6.13643695e-03, -7.47768674e-03, -4.89056483e-02
9.59998846e-01, 4.22249436e-01, 4.99999989e-03, -5.78428712e-03, -7.03922659e-03, -4.54346240e-02
9.59998727e-01, 4.12254035e-01, 4.99999989e-03, -5.42195514e-03, -6.62290305e-03, -4.21618149e-02
9.59995270e-01, 4.02318031e-01, 4.99999989e-03, -5.05638728e-03, -6.22788258e-03, -3.90776694e-02
9.59994972e-01, 3.92322123e-01, 4.99999989e-03, -4.68566921e-03, -5.85365668e-03, -3.61723565e-02
9.59989727e-01, 3.82372200e-01, 4.99999989e-03, -4.31552576e-03, -5.49917668e-03, -3.34367454e-02
9.59989369e-01, 3.72375250e-01, 4.99999989e-03, -3.94429220e-03, -5.16391406e-03, -3.08620222e-02
9.59983885e-01, 3.62409234e-01, 4.99999989e-03, -3.57617042e-03, -4.84681642e-03, -2.84397621e-02
9.59983528e-01, 3.52411211e-01, 4.99999989e-03, -3.21012922e-03, -4.54739016e-03, -2.61621904e-02
9.59977925e-01, 3.42428654e-01, 4.99999989e-03, -2.84884707e-03, -4.26458614e-03, -2.40215287e-02
9.59977567e-01, 3.32429528e-01, 4.99999989e-03, -2.49203201e-03, -3.99781903e-03, -2.20106412e-02
9.59971845e-01, 3.22430074e-01, 4.99999989e-03, -2.14091130e-03, -3.74603714e-03, -2.01224219e-02
9.59965646e-01, 3.02413136e-01, 4.99999989e-03, -1.45721389e-03, -3.28433397e-03, -1.66881811e-02
9.59971488e-01, 3.12429816e-01, 4.99999989e-03, -1.79602124e-03, -3.50855873e-03, -1.83503963e-02
9.59959328e-01, 2.82377452e-01, 4.99999989e-03, -8.00515700e-04, -2.87248474e-03, -1.36703197e-02
9.59965229e-01, 2.92411715e-01, 4.99999989e-03, -1.12583756e-03, -3.07264645e-03, -1.51300309e-02
9.59952831e-01, 2.62322634e-01, 4.99999989e-03, -1.72189626e-04, -2.50343909e-03, -1.10263331e-02
9.59958911e-01, 2.72374839e-01, 4.99999989e-03, -4.83453623e-04, -2.68308166e-03, -1.23040369e-02
9.59952414e-01, 2.52318829e-01, 4.99999989e-03, 1.30249711e-04, -2.33275606e-03, -9.83294193e-03
9.59946275e-01, 2.42248386e-01, 4.99999989e-03, 4.27283958e-04, -2.17007264e-03, -8.71980004e-03
9.59945858e-01, 2.32243359e-01, 4.99999989e-03, 7.15087750e-04, -2.01458065e-03, -7.68338935e-03
9.59939599e-01, 2.22154319e-01, 4.99999989e-03, 9.97905387e-04, -1.86536973e-03, -6.72041811e-03
9.59939182e-01, 2.12148041e-01, 4.99999989e-03, 1.27112516e-03, -1.72164722e-03, -5.82809839e-03
9.59932804e-01, 2.02040106e-01, 4.99999989e-03, 1.53965992e-03, -1.58257177e-03, -5.00388490e-03
9.59925890e-01, 1.81905419e-01, 4.99999989e-03, 2.05193786e-03, -1.31529185e-03, -3.55159375e-03
9.59932387e-01, 1.92032576e-01, 4.99999989e-03, 1.79812929e-03, -1.44738052e-03, -4.24567889e-03
9.59925473e-01, 1.71896607e-01, 4.99999989e-03, 2.29498534e-03, -1.18558516e-03, -2.92008324e-03
9.59918857e-01, 1.61749944e-01, 4.99999989e-03, 2.53300741e-03, -1.05761318e-03, -2.34971126e-03
9.59918439e-01, 1.51739821e-01, 4.99999989e-03, 2.75921333e-03, -9.31124610e-04, -1.83929875e-03
9.59911704e-01, 1.41573384e-01, 4.99999989e-03, 2.97957682e-03, -8.06107419e-04, -1.38796063e-03
9.59911287e-01, 1.31561935e-01, 4.99999989e-03, 3.18688457e-03, -6.82403217e-04, -9.94764967e-04
9.59904373e-01, 1.21375434e-01, 4.99999989e-03, 3.38712591e-03, -5.60249551e-04, -6.58821024e-04
9.59903896e-01, 1.11362644e-01, 4.99999989e-03, 3.57258087e-03, -4.39824886e-04, -3.79252073e-04
9.59896445e-01, 1.01155967e-01, 4.99999989e-03, 3.74733843e-03, -3.22033389e-04, -1.54864698e-04
9.59888995e-01, 8.10208097e-02, 4.99999989e-03, 4.05112421e-03, -9.93072972e-05, 1.37925352e-04
9.59895968e-01, 9.11418349e-02, 4.99999989e-03, 3.90623813e-03, -2.07923789e-04, 1.67034523e-05
9.39102054e-01, 4.02213670e-02, 4.99999989e-03, 4.59141005e-03, 2.38751527e-04, 6.00111016e-05
9.49322224e-01, 4.02747467e-02, 4.99999989e-03, 4.50486504e-03, 2.39484711e-04, 1.44660531e-04
9.28860307e-01, 4.01032344e-02, 4.99999989e-03, 4.69870446e-03, 1.94355656e-04, -4.63022661e-05
9.18771803e-01, 4.01217528e-02, 4.99999989e-03, 4.82198177e-03, 9.82561833e-05, -1.68986313e-04
9.08639252e-01, 4.00959104e-02, 4.99999989e-03, 4.96015185e-03, -5.43830465e-05, -3.03567824e-04
8.98452044e-01, 4.00891379e-02, 4.99999989e-03, 5.11140563e-03, -2.67851807e-04, -4.46013117e-04
8.88439894e-01, 4.00886871e-02, 4.99999989e-03, 5.27086202e-03, -5.45496296e-04, -5.93592413e-04
8.78272772e-01, 4.00820076e-02, 4.99999989e-03, 5.43925865e-03, -8.88672483e-04, -7.43720098e-04
8.68261993e-01, 4.00815643e-02, 4.99999989e-03, 5.60940383e-03, -1.29797426e-03, -8.94319150e-04
8.58114660e-01, 4.00749817e-02, 4.99999989e-03, 5.78356441e-03, -1.77296449e-03, -1.04305428e-03
8.48105192e-01, 4.00745459e-02, 4.99999989e-03, 5.95471822e-03, -2.31242459e-03, -1.18811196e-03
8.37977409e-01, 4.00680639e-02, 4.99999989e-03, 6.12460356e-03, -2.91444454e-03, -1.32771290e-03
8.27969193e-01, 4.00676318e-02, 4.99999989e-03, 6.28689071e-03, -3.57636856e-03, -1.46045431e-03
8.17860663e-01, 4.00612541e-02, 4.99999989e-03, 6.44282950e-03, -4.29496262e-03, -1.58512639e-03
7.97764063e-01, 4.00545560e-02, 4.99999989e-03, 6.72075385e-03, -5.88629488e-03, -1.80599606e-03
8.07853758e-01, 4.00608294e-02, 4.99999989e-03, 6.58723246e-03, -5.06636035e-03, -1.70061353e-03
7.87758410e-01, 4.00541387e-02, 4.99999989e-03, 6.83935126e-03, -6.75003044e-03, -1.90041936e-03
7.77687371e-01, 4.00479734e-02, 4.99999989e-03, 6.94312109e-03, -7.65252672e-03, -1.98324444e-03
7.67682910e-01, 4.00475636e-02, 4.99999989e-03, 7.02920603e-03, -8.58835224e-03, -2.05384218e-03
7.57630110e-01, 4.00415026e-02, 4.99999989e-03, 7.09736673e-03, -9.55186691e-03, -2.11182772e-03
7.47626960e-01, 4.00411002e-02, 4.99999989e-03, 7.14595383e-03, -1.05371084e-02, -2.15668534e-03
7.37592041e-01, 4.00351547e-02, 4.99999989e-03, 7.17469864e-03, -1.15380967e-02, -2.18811468e-03
7.17572808e-01, 4.00289297e-02, 4.99999989e-03, 7.17012631e-03, -1.35636656e-02, -2.21084338e-03
7.27590084e-01, 4.00347598e-02, 4.99999989e-03, 7.18286028e-03, -1.25488564e-02, -2.20605172e-03
6.97571933e-01, 4.00228351e-02, 4.99999989e-03, 7.08096521e-03, -1.55824013e-02, -2.18066573e-03
7.07571924e-01, 4.00285423e-02, 4.99999989e-03, 7.13621825e-03, -1.45767676e-02, -2.20233062e-03
6.77589059e-01, 4.00168784e-02, 4.99999989e-03, 6.90665934e-03, -1.75479818e-02, -2.09964858e-03
6.87572241e-01, 4.00224552e-02, 4.99999989e-03, 7.00431922e-03, -1.65746976e-02, -2.14623101e-03
6.67590499e-01, 4.00165096e-02, 4.99999989e-03, 6.78813830e-03, -1.84967853e-02, -2.04135827e-03
6.57623768e-01, 4.00111116e-02, 4.99999989e-03, 6.65004551e-03, -1.94159895e-02, -1.97199965e-03
6.47626281e-01, 4.00107540e-02, 4.99999989e-03, 6.49238937e-03, -2.03007888e-02, -1.89213280e-03
6.37675166e-01, 4.00057174e-02, 4.99999989e-03, 6.31739525e-03, -2.11466961e-02, -1.80249754e-03
6.27678692e-01, 4.00053896e-02, 4.99999989e-03, 6.12451695e-03, -2.19496340e-02, -1.70383742e-03
6.17741406e-01, 4.00013961e-02, 4.99999989e-03, 5.91692049e-03, -2.27058306e-02, -1.59701391e-03
6.07745826e-01, 4.00011614e-02, 4.99999989e-03, 5.69344964e-03, -2.34121196e-02, -1.48287776e-03
5.97816706e-01, 3.99999991e-02, 4.99999989e-03, 5.45818172e-03, -2.40654424e-02, -1.36229408e-03
5.77893138e-01, 3.99999991e-02, 4.99999989e-03, 4.95195761e-03, -2.52022389e-02, -1.10518525e-03
5.87821484e-01, 3.99999991e-02, 4.99999989e-03, 5.20946225e-03, -2.46629491e-02, -1.23611465e-03
5.67897916e-01, 3.99999991e-02, 4.99999989e-03, 4.68379213e-03, -2.56811641e-02, -9.70422057e-04
5.57969630e-01, 3.99999991e-02, 4.99999989e-03, 4.40997817e-03, -2.60981172e-02, -8.32650869e-04
5.47974408e-01, 3.99999991e-02, 4.99999989e-03, 4.12838114e-03, -2.64518708e-02, -6.92777045e-04
5.38046062e-01, 3.99999991e-02, 4.99999989e-03, 3.84417432e-03, -2.67415643e-02, -5.51587786e-04
5.28050840e-01, 3.99999991e-02, 4.99999989e-03, 3.55511834e-03, -2.69667301e-02, -4.09952947e-04
5.18122494e-01, 3.99999991e-02, 4.99999989e-03, 3.26644490e-03, -2.71272194e-02, -2.68538657e-04
5.08127272e-01, 3.99999991e-02, 4.99999989e-03, 2.97565432e-03, -2.72232313e-02, -1.28136948e-04
4.98198956e-01, 3.99999991e-02, 4.99999989e-03, 2.68790871e-03, -2.72553004e-02, 1.05813397e-05
4.88203734e-01, 3.99999991e-02, 4.99999989e-03, 2.40072398e-03, -2.72242315e-02, 1.46955965e-04
4.78275418e-01, 3.99999991e-02, 4.99999989e-03, 2.11913185e-03, -2.71311291e-02, 2.80465931e-04
4.68280196e-01, 3.99999991e-02, 4.99999989e-03, 1.84055348e-03, -2.69773304e-02, 4.10515000e-04
4.58351851e-01, 3.99999991e-02, 4.99999989e-03, 1.56962953e-03, -2.67644264e-02, 5.36668696e-04
4.48356628e-01, 3.99999991e-02, 4.99999989e-03, 1.30380772e-03, -2.64942087e-02, 6.58486446e-04
4.38428313e-01, 3.99999991e-02, 4.99999989e-03, 1.04750809e-03, -2.61686556e-02, 7.75631808e-04
4.28433090e-01, 3.99999991e-02, 4.99999989e-03, 7.98173656e-04, -2.57899128e-02, 8.87740636e-04
4.18504775e-01, 3.99999991e-02, 4.99999989e-03, 5.59826847e-04, -2.53602751e-02, 9.94584523e-04
3.98581207e-01, 3.99999991e-02, 4.99999989e-03, 1.12304930e-04, -2.43580434e-02, 1.19154167e-03
4.08509552e-01, 3.99999991e-02, 4.99999989e-03, 3.29998613e-04, -2.48821434e-02, 1.09589938e-03
3.88585985e-01, 3.99999991e-02, 4.99999989e-03, -9.55973519e-05, -2.37905663e-02, 1.28133269e-03
3.78657669e-01, 3.99999991e-02, 4.99999989e-03, -2.90519645e-04, -2.31823865e-02, 1.36519864e-03
3.68662447e-01, 3.99999991e-02, 4.99999989e-03, -4.74637520e-04, -2.25362256e-02, 1.44302857e-03
3.58734131e-01, 3.99999991e-02, 4.99999989e-03, -6.45198685e-04, -2.18548551e-02, 1.51479559e-03
3.38810563e-01, 3.99999991e-02, 4.99999989e-03, -9.49272187e-04, -2.03977041e-02, 1.63990888e-03
3.48738909e-01, 3.99999991e-02, 4.99999989e-03, -8.04176787e-04, -2.11410765e-02, 1.58042554e-03
3.28815371e-01, 3.99999991e-02, 4.99999989e-03, -1.08221523e-03, -1.96275711e-02, 1.69321359e-03
3.18887025e-01, 3.99999991e-02, 4.99999989e-03, -1.20108505e-03, -1.88335422e-02, 1.74036296e-03
3.08891803e-01, 3.99999991e-02, 4.99999989e-03, -1.30732171e-03, -1.80184823e-02, 1.78132427e-03
2.98963487e-01, 3.99999991e-02, 4.99999989e-03, -1.39945222e-03, -1.71852950e-02, 1.81608438e-03
2.88968265e-01, 3.99999991e-02, 4.99999989e-03, -1.47863047e-03, -1.63369067e-02, 1.84459053e-03
2.79039949e-01, 3.99999991e-02, 4.99999989e-03, -1.54379115e-03, -1.54762976e-02, 1.86680234e-03
2.69044727e-01, 3.99999991e-02, 4.99999989e-03, -1.59582077e-03, -1.46065140e-02, 1.88261585e-03
2.59116381e-01, 3.99999991e-02, 4.99999989e-03, -1.63413887e-03, -1.37306917e-02, 1.89185562e-03
2.49121159e-01, 3.99999991e-02, 4.99999989e-03, -1.65940961e-03, -1.28520140e-02, 1.89425889e-03
2.39192843e-01, 3.99999991e-02, 4.99999989e-03, -1.67148747e-03, -1.19736465e-02, 1.88971392e-03
2.19269291e-01, 3.99999991e-02, 4.99999989e-03, -1.65720365e-03, -1.02305114e-02, 1.85910298e-03
2.29197621e-01, 3.99999991e-02, 4.99999989e-03, -1.67069747e-03, -1.10987360e-02, 1.87812559e-03
2.09274068e-01, 3.99999991e-02, 4.99999989e-03, -1.63097784e-03, -9.37242806e-03, 1.83222501e-03
1.99345738e-01, 3.99999991e-02, 4.99999989e-03, -1.59255136e-03, -8.52815434e-03, 1.79721403e-03
1.79422200e-01, 3.99999991e-02, 4.99999989e-03, -1.47948007e-03, -6.89653400e-03, 1.70157291e-03
1.89350531e-01, 3.99999991e-02, 4.99999989e-03, -1.54168881e-03, -7.70154316e-03, 1.75378833e-03
1.59498647e-01, 3.99999991e-02, 4.99999989e-03, -1.32187363e-03, -5.36762178e-03, 1.56929879e-03
1.69426978e-01, 3.99999991e-02, 4.99999989e-03, -1.40565669e-03, -6.11718465e-03, 1.64020027e-03
1.49503425e-01, 3.99999991e-02, 4.99999989e-03, -1.22783880e-03, -4.65208897e-03, 1.48859073e-03
1.39575094e-01, 3.99999917e-02, 4.99999989e-03, -1.12576911e-03, -3.97485076e-03, 1.39783870e-03
1.19651519e-01, 3.99999619e-02, 4.99999989e-03, -8.99856910e-04, -2.75235716e-03, 1.18602533e-03
1.29579872e-01, 3.99999917e-02, 4.99999989e-03, -1.01549760e-03, -3.34021193e-03, 1.29696983e-03
1.09656297e-01, 3.99999619e-02, 4.99999989e-03, -7.78944464e-04, -2.21534166e-03, 1.06536748e-03
9.97278690e-02, 3.99998538e-02, 4.99999989e-03, -6.56188407e-04, -1.73287326e-03, 9.35637101e-04
8.97326320e-02, 3.99998464e-02, 4.99999989e-03, -5.32168313e-04, -1.30815140e-03, 7.98017776e-04
7.98038915e-02, 3.99994180e-02, 4.99999989e-03, -4.10896435e-04, -9.43683612e-04, 6.54436182e-04
6.98086321e-02, 3.99993807e-02, 4.99999989e-03, -2.93463265e-04, -6.41014252e-04, 5.07766439e-04
5.98786511e-02, 3.99976745e-02, 4.99999989e-03, -1.84308185e-04, -4.00459801e-04, 3.62091872e-04
3.99999991e-02, 8.96544829e-02, 4.99999989e-03, 5.24682167e-04, -8.62377929e-04, 1.35546876e-03
3.99999991e-02, 9.95828062e-02, 4.99999989e-03, 6.47130888e-04, -1.03196513e-03, 1.81700476e-03
3.99999991e-02, 1.09578028e-01, 4.99999989e-03, 7.69295206e-04, -1.20099972e-03, 2.35224678e-03
3.99999991e-02, 1.19506359e-01, 4.99999989e-03, 8.86828057e-04, -1.36851612e-03, 2.96128029e-03
3.99999991e-02, 1.39429897e-01, 4.99999989e-03, 1.10092887e-03, -1.69631816e-03, 4.39872127e-03
3.99999991e-02, 1.29501581e-01, 4.99999989e-03, 9.98696429e-04, -1.53375673e-03, 3.64368665e-03
3.99999991e-02, 1.49425119e-01, 4.99999989e-03, 1.19248359e-03, -1.85583124e-03, 5.22539066e-03
3.99999991e-02, 1.59353450e-01, 4.99999989e-03, 1.26987998e-03, -2.01211544e-03, 6.12250064e-03
3.99999991e-02, 1.69348672e-01, 4.99999989e-03, 1.33194018e-03, -2.16496107e-03, 7.08872918e-03
3.99999991e-02, 1.79277003e-01, 4.99999989e-03, 1.37573830e-03, -2.31430400e-03, 8.12258013e-03
3.99999991e-02, 1.89272225e-01, 4.99999989e-03, 1.39987690e-03, -2.45997426e-03, 9.22243483e-03
3.99999991e-02, 1.99200541e-01, 4.99999989e-03, 1.40224735e-03, -2.60178675e-03, 1.03864865e-02
3.99999991e-02, 2.09195763e-01, 4.99999989e-03, 1.38119783e-03, -2.73942575e-03, 1.16129434e-02
3.99999991e-02, 2.19124094e-01, 4.99999989e-03, 1.33535499e-03, -2.87300092e-03, 1.29000507e-02
3.99999991e-02, 2.29119316e-01, 4.99999989e-03, 1.26247178e-03, -3.00254277e-03, 1.42462505e-02
3.99999991e-02, 2.39047647e-01, 4.99999989e-03, 1.16183527e-03, -3.12766689e-03, 1.56498477e-02
3.99999991e-02, 2.58971184e-01, 4.99999989e-03, 8.68117204e-04, -3.36357276e-03, 1.86213795e-02
3.99999991e-02, 2.49042869e-01, 4.99999989e-03, 1.03037863e-03, -3.24800564e-03, 1.71089657e-02
3.99999991e-02, 2.68966407e-01, 4.99999989e-03, 6.71299524e-04, -3.47424811e-03, 2.01848391e-02
3.99999991e-02, 2.78894722e-01, 4.99999989e-03, 4.41092561e-04, -3.57986800e-03, 2.17969455e-02
3.99999991e-02, 2.98818290e-01, 4.99999989e-03, -1.30278524e-04, -3.77490721e-03, 2.51576416e-02
3.99999991e-02, 2.88889945e-01, 4.99999989e-03, 1.73140797e-04, -3.68015934e-03, 2.34553777e-02
3.99999991e-02, 3.08813512e-01, 4.99999989e-03, -4.74348577e-04, -3.86386132e-03, 2.69012600e-02
3.99999991e-02, 3.18741828e-01, 4.99999989e-03, -8.55611695e-04, -3.94682772e-03, 2.86835283e-02
3.99999991e-02, 3.28737050e-01, 4.99999989e-03, -1.28009194e-03, -4.02352680e-03, 3.05018090e-02
3.99999991e-02, 3.38665366e-01, 4.99999989e-03, -1.74314610e-03, -4.09375504e-03, 3.23532298e-02
3.99999991e-02, 3.48660588e-01, 4.99999989e-03, -2.25180341e-03, -4.15730197e-03, 3.42349596e-02
3.99999991e-02, 3.58588934e-01, 4.99999989e-03, -2.80007045e-03, -4.21402510e-03, 3.61439548e-02
3.99999991e-02, 3.78512472e-01, 4.99999989e-03, -4.03164187e-03, -4.30638529e-03, 4.00314927e-02
3.99999991e-02, 3.68584156e-01, 4.99999989e-03, -3.39578022e-03, -4.26375913e-03, 3.80771980e-02
3.99999991e-02, 3.88507694e-01, 4.99999989e-03, -4.71649971e-03, -4.34178300e-03, 4.20037284e-02
3.99999991e-02, 3.98436010e-01, 4.99999989e-03, -5.44164097e-03, -4.36989032e-03, 4.39906158e-02
3.99999991e-02, 4.18359578e-01, 4.99999989e-03, -7.03197345e-03, -4.40411223e-03, 4.79955226e-02
3.99999991e-02, 4.08431232e-01, 4.99999989e-03, -6.21684222e-03, -4.39066254e-03, 4.59889881e-02
3.99999991e-02, 4.28354800e-01, 4.99999989e-03, -7.89776444e-03, -4.41029109e-03, 5.00070602e-02
3.99999991e-02, 4.38283116e-01, 4.99999989e-03, -8.80267657e-03, -4.40931227e-03, 5.20203412e-02
3.99999991e-02, 4.58206654e-01, 4.99999989e-03, -1.07519459e-02, -4.38664202e-03, 5.60397804e-02
3.99999991e-02, 4.48278338e-01, 4.99999989e-03, -9.75839514e-03, -4.40135039e-03, 5.40322810e-02
3.99999991e-02, 4.68201876e-01, 4.99999989e-03, -1.17959892e-02, -4.36550006e-03, 5.80399632e-02
3.99999991e-02, 4.78130221e-01, 4.99999989e-03, -1.28761912e-02, -4.33830591e-03, 6.00299947e-02
4.00000028e-02, 4.98053759e-01, 4.99999989e-03, -1.51702464e-02, -4.26774891e-03, 6.39695302e-02
3.99999991e-02, 4.88125443e-01, 4.99999989e-03, -1.40061453e-02, -4.30553965e-03, 6.20073304e-02
4.00000028e-02, 5.08049011e-01, 4.99999989e-03, -1.63830630e-02, -4.22560330e-03, 6.59145489e-02
4.00000177e-02, 5.17977357e-01, 4.99999989e-03, -1.76277608e-02, -4.17985115e-03, 6.78405240e-02
4.00000736e-02, 5.37901044e-01, 4.99999989e-03, -2.02414971e-02, -4.08118777e-03, 7.16300458e-02
4.00000177e-02, 5.27972579e-01, 4.99999989e-03, -1.89198777e-02, -4.13138559e-03, 6.97460622e-02
4.00000773e-02, 5.47896266e-01, 4.99999989e-03, -2.16091350e-02, -4.03041439e-03, 7.34919980e-02
4.00002971e-02, 5.57825029e-01, 4.99999989e-03, -2.30039582e-02, -3.98032740e-03, 7.53317997e-02
4.00003158e-02, 5.67820311e-01, 4.99999989e-03, -2.44434588e-02, -3.93240340e-03, 7.71502256e-02
4.00011837e-02, 5.77750564e-01, 4.99999989e-03, -2.59082150e-02, -3.88824753e-03, 7.89484978e-02
4.00047339e-02, 5.97681940e-01, 4.99999989e-03, -2.89493129e-02, -3.81897460e-03, 8.24960917e-02
4.00012620e-02, 5.87745965e-01, 4.99999989e-03, -2.74165068e-02, -3.84975341e-03, 8.07294622e-02
4.00050506e-02, 6.07677877e-01, 4.99999989e-03, -3.05244755e-02, -3.79819493e-03, 8.42519403e-02
4.00102884e-02, 6.17627800e-01, 4.99999989e-03, -3.21255438e-02, -3.78990639e-03, 8.60017911e-02
4.00106460e-02, 6.27624750e-01, 4.99999989e-03, -3.37674990e-02, -3.79704591e-03, 8.77506435e-02
4.00161110e-02, 6.37590766e-01, 4.99999989e-03, -3.54384296e-02, -3.82276019e-03, 8.95058289e-02
4.00220715e-02, 6.57571375e-01, 4.99999989e-03, -3.88954617e-02, -3.94549360e-03, 9.30704474e-02
4.00164798e-02, 6.47588789e-01, 4.99999989e-03, -3.71498540e-02, -3.87088349e-03, 9.12755951e-02
4.00224477e-02, 6.67570472e-01, 4.99999989e-03, -4.06831764e-02, -4.05149348e-03, 9.49020982e-02
4.00281586e-02, 6.77569926e-01, 4.99999989e-03, -4.25132886e-02, -4.19421075e-03, 9.67850387e-02
4.00285423e-02, 6.87570214e-01, 4.99999989e-03, -4.43900712e-02, -4.38000960e-03, 9.87353399e-02
4.00343686e-02, 6.97586894e-01, 4.99999989e-03, -4.63215671e-02, -4.61594155e-03, 1.00772589e-01
4.00347598e-02, 7.07588315e-01, 4.99999989e-03, -4.83086556e-02, -4.91037732e-03, 1.02918401e-01
4.00407016e-02, 7.17622578e-01, 4.99999989e-03, -5.03689498e-02, -5.27269859e-03, 1.05198950e-01
4.00471538e-02, 7.37677336e-01, 4.99999989e-03, -5.47319874e-02, -6.24703523e-03, 1.10285029e-01
4.00411002e-02, 7.27625132e-01, 4.99999989e-03, -5.25001623e-02, -5.71404118e-03, 1.07642934e-01
4.00475599e-02, 7.47681141e-01, 4.99999989e-03, -5.70594445e-02, -6.88668061e-03, 1.13162950e-01
4.00537252e-02, 7.57751644e-01, 4.99999989e-03, -5.95282130e-02, -7.65014626e-03, 1.16322301e-01
4.00604121e-02, 7.77845681e-01, 4.99999989e-03, -6.49368390e-02, -9.63331200e-03, 1.23692416e-01
4.00541387e-02, 7.67756641e-01, 4.99999989e-03, -6.21314310e-02, -8.55783746e-03, 1.19812280e-01
4.00608331e-02, 7.87851930e-01, 4.99999989e-03, -6.79370388e-02, -1.09045748e-02, 1.28026202e-01
4.00672071e-02, 7.97959864e-01, 4.99999989e-03, -7.12317377e-02, -1.24042267e-02, 1.32890597e-01
4.00676355e-02, 8.07967424e-01, 4.99999989e-03, -7.48149008e-02, -1.41710360e-02, 1.38366163e-01
4.00741138e-02, 8.18094552e-01, 4.99999989e-03, -7.88345113e-02, -1.62505247e-02, 1.44550472e-01
4.00745459e-02, 8.28103423e-01, 4.99999989e-03, -8.32893625e-02, -1.86967552e-02, 1.51542634e-01
4.00811285e-02, 8.38250041e-01, 4.99999989e-03, -8.84035155e-02, -2.15736441e-02, 1.59461454e-01
4.00882512e-02, 8.58426630e-01, 4.99999989e-03, -1.00986496e-01, -2.89336536e-02, 1.78550780e-01
4.00815681e-02, 8.48260164e-01, 4.99999989e-03, -9.41860601e-02, -2.49564275e-02, 1.68420926e-01
4.00886983e-02, 8.68438065e-01, 4.99999989e-03, -1.08831167e-01, -3.36069837e-02, 1.89959913e-01
4.00954895e-02, 8.78624499e-01, 4.99999989e-03, -1.18287921e-01, -3.90901864e-02, 2.02738822e-01
