
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ]
3.12408000e-01, 4.55763079e-02, 5.99999970e-04
3.13209295e-01, 4.69642356e-02, 5.99999970e-04
3.13622087e-01, 4.76535335e-02, 5.99999970e-04
3.14019024e-01, 4.83500063e-02, 5.99999970e-04
3.14424217e-01, 4.90431823e-02, 5.99999970e-04
3.14821839e-01, 4.97397035e-02, 5.99999970e-04
3.15226853e-01, 5.04334606e-02, 5.99999970e-04
3.16029549e-01, 5.18237799e-02, 5.99999970e-04
3.15624416e-01, 5.11300415e-02, 5.99999970e-04
3.16426545e-01, 5.25205322e-02, 5.99999970e-04
3.16832125e-01, 5.32138944e-02, 5.99999970e-04
3.17229450e-01, 5.39103076e-02, 5.99999970e-04
3.17634434e-01, 5.46038896e-02, 5.99999970e-04
3.18436354e-01, 5.59937023e-02, 5.99999970e-04
3.18031430e-01, 5.53002544e-02, 5.99999970e-04
3.18831980e-01, 5.66910096e-02, 5.99999970e-04
3.19238096e-01, 5.73835894e-02, 5.99999970e-04
3.20039749e-01, 5.87734245e-02, 5.99999970e-04
3.19624871e-01, 5.80837913e-02, 5.99999970e-04
3.20434958e-01, 5.94697036e-02, 5.99999970e-04
3.20841521e-01, 6.01634197e-02, 5.99999970e-04
3.21237504e-01, 6.08603247e-02, 5.99999970e-04
3.21643382e-01, 6.15535006e-02, 5.99999970e-04
3.22037160e-01, 6.22517839e-02, 5.99999970e-04
3.22445512e-01, 6.29438981e-02, 5.99999970e-04
3.22840333e-01, 6.36405870e-02, 5.99999970e-04
3.23247850e-01, 6.43344745e-02, 5.99999970e-04
3.23641479e-01, 6.50331154e-02, 5.99999970e-04
3.24042350e-01, 6.57259747e-02, 5.99999970e-04
3.24443817e-01, 6.64237663e-02, 5.99999970e-04
3.24853837e-01, 6.71170652e-02, 5.99999970e-04
3.25658292e-01, 6.85098320e-02, 5.99999970e-04
3.25247884e-01, 6.78167939e-02, 5.99999970e-04
3.26464504e-01, 6.99040070e-02, 5.99999970e-04
3.26056033e-01, 6.92086667e-02, 5.99999970e-04
3.27263176e-01, 7.12965801e-02, 5.99999970e-04
3.26859504e-01, 7.06046298e-02, 5.99999970e-04
3.28068793e-01, 7.26921111e-02, 5.99999970e-04
3.27666938e-01, 7.19945133e-02, 5.99999970e-04
3.28472078e-01, 7.33893216e-02, 5.99999970e-04
3.28876317e-01, 7.40876794e-02, 5.99999970e-04
3.29281837e-01, 7.47860298e-02, 5.99999970e-04
3.29688042e-01, 7.54829869e-02, 5.99999970e-04
3.30094695e-01, 7.61808008e-02, 5.99999970e-04
3.30503434e-01, 7.68771917e-02, 5.99999970e-04
3.30910176e-01, 7.75807053e-02, 5.99999970e-04
3.31318974e-01, 7.82733485e-02, 5.99999970e-04
3.31722498e-01, 7.89690837e-02, 5.99999970e-04
3.32131386e-01, 7.96512514e-02, 5.99999970e-04
3.32937419e-01, 8.09926018e-02, 5.99999970e-04
3.32534999e-01, 8.03281441e-02, 5.99999970e-04
3.33340019e-01, 8.16621184e-02, 5.99999970e-04
3.33736002e-01, 8.23073983e-02, 5.99999970e-04
3.35191250e-01, 8.49107355e-02, 5.99999970e-04
1.44028077e-02, 8.79994482e-02, 5.99999970e-04
1.52032673e-02, 8.79994407e-02, 5.99999970e-04
1.60032958e-02, 8.79994407e-02, 5.99999970e-04
1.68036800e-02, 8.79994482e-02, 5.99999970e-04
1.76037047e-02, 8.79994482e-02, 5.99999970e-04
1.84040125e-02, 8.79994631e-02, 5.99999970e-04
1.92040317e-02, 8.79994631e-02, 5.99999970e-04
2.00042669e-02, 8.79994854e-02, 5.99999970e-04
2.08042804e-02, 8.79994854e-02, 5.99999970e-04
2.16044448e-02, 8.79995078e-02, 5.99999970e-04
2.24044546e-02, 8.79995078e-02, 5.99999970e-04
2.32045501e-02, 8.79995301e-02, 5.99999970e-04
2.48045865e-02, 8.79995525e-02, 5.99999970e-04
2.40045544e-02, 8.79995301e-02, 5.99999970e-04
2.56045889e-02, 8.79995525e-02, 5.99999970e-04
2.64045596e-02, 8.79995748e-02, 5.99999970e-04
2.72045564e-02, 8.79995748e-02, 5.99999970e-04
2.80044693e-02, 8.79995897e-02, 5.99999970e-04
2.88044624e-02, 8.79995897e-02, 5.99999970e-04
2.96043213e-02, 8.79996121e-02, 5.99999970e-04
3.12041212e-02, 8.79996270e-02, 5.99999970e-04
3.04043125e-02, 8.79996121e-02, 5.99999970e-04
3.20041068e-02, 8.79996270e-02, 5.99999970e-04
3.28038707e-02, 8.79996419e-02, 5.99999970e-04
3.36038545e-02, 8.79996493e-02, 5.99999970e-04
3.44035737e-02, 8.79996568e-02, 5.99999970e-04
3.60032357e-02, 8.79996717e-02, 5.99999970e-04
3.52035537e-02, 8.79996642e-02, 5.99999970e-04
3.68032120e-02, 8.79996791e-02, 5.99999970e-04
3.76028642e-02, 8.79996866e-02, 5.99999970e-04
2.89353341e-01, 1.18334740e-02, 5.99999970e-04
2.88402021e-01, 1.18470462e-02, 5.99999970e-04
2.87454575e-01, 1.18606621e-02, 5.99999970e-04
2.86505550e-01, 1.18816253e-02, 5.99999970e-04
2.85560340e-01, 1.19026694e-02, 5.99999970e-04
2.84627557e-01, 1.19215613e-02, 5.99999970e-04
2.83689529e-01, 1.19380997e-02, 5.99999970e-04
2.82754630e-01, 1.19528100e-02, 5.99999970e-04
2.80895650e-01, 1.19721973e-02, 5.99999970e-04
2.81829327e-01, 1.19649302e-02, 5.99999970e-04
2.79051125e-01, 1.19885374e-02, 5.99999970e-04
2.79966414e-01, 1.19779650e-02, 5.99999970e-04
2.78139025e-01, 1.19970180e-02, 5.99999970e-04
2.77221262e-01, 1.20033221e-02, 5.99999970e-04
2.76312202e-01, 1.20087229e-02, 5.99999970e-04
2.75396526e-01, 1.20153371e-02, 5.99999970e-04
2.74482369e-01, 1.20195206e-02, 5.99999970e-04
2.73571014e-01, 1.20244529e-02, 5.99999970e-04
2.72662848e-01, 1.20303016e-02, 5.99999970e-04
2.71754146e-01, 1.20328041e-02, 5.99999970e-04
2.70848721e-01, 1.20358085e-02, 5.99999970e-04
2.69938082e-01, 1.20352097e-02, 5.99999970e-04
2.68122107e-01, 1.20428065e-02, 5.99999970e-04
2.69034147e-01, 1.20421788e-02, 5.99999970e-04
2.67208159e-01, 1.20433494e-02, 5.99999970e-04
2.66305387e-01, 1.20461984e-02, 5.99999970e-04
2.64492005e-01, 1.20517267e-02, 5.99999970e-04
2.65399218e-01, 1.20500531e-02, 5.99999970e-04
2.63583094e-01, 1.20530901e-02, 5.99999970e-04
2.62668014e-01, 1.20495176e-02, 5.99999970e-04
2.61760652e-01, 1.20545179e-02, 5.99999970e-04
2.60850638e-01, 1.20569281e-02, 5.99999970e-04
2.59945363e-01, 1.20576369e-02, 5.99999970e-04
2.59035021e-01, 1.20574208e-02, 5.99999970e-04
2.57231683e-01, 1.20598003e-02, 5.99999970e-04
2.58138508e-01, 1.20597435e-02, 5.99999970e-04
2.56324589e-01, 1.20613929e-02, 5.99999970e-04
2.55417883e-01, 1.20614590e-02, 5.99999970e-04
2.54509121e-01, 1.20646004e-02, 5.99999970e-04
2.53594428e-01, 1.20614022e-02, 5.99999970e-04
2.52686292e-01, 1.20612970e-02, 5.99999970e-04
2.51773268e-01, 1.20613612e-02, 5.99999970e-04
2.50870168e-01, 1.20698931e-02, 5.99999970e-04
2.49966726e-01, 1.20638665e-02, 5.99999970e-04
2.49060735e-01, 1.20672891e-02, 5.99999970e-04
2.48155162e-01, 1.20660877e-02, 5.99999970e-04
2.47249618e-01, 1.20662078e-02, 5.99999970e-04
2.46339008e-01, 1.20676598e-02, 5.99999970e-04
2.44528964e-01, 1.20690363e-02, 5.99999970e-04
2.45434910e-01, 1.20726665e-02, 5.99999970e-04
2.42715999e-01, 1.20660933e-02, 5.99999970e-04
2.43622690e-01, 1.20630637e-02, 5.99999970e-04
2.40906224e-01, 1.20666567e-02, 5.99999970e-04
2.41809413e-01, 1.20673347e-02, 5.99999970e-04
2.39103690e-01, 1.20695336e-02, 5.99999970e-04
2.40002275e-01, 1.20670525e-02, 5.99999970e-04
2.37291664e-01, 1.20699992e-02, 5.99999970e-04
2.38197625e-01, 1.20699042e-02, 5.99999970e-04
2.36377150e-01, 1.20749753e-02, 5.99999970e-04
2.35462070e-01, 1.20745990e-02, 5.99999970e-04
2.33649075e-01, 1.20680695e-02, 5.99999970e-04
2.34556660e-01, 1.20711392e-02, 5.99999970e-04
2.32750639e-01, 1.20653016e-02, 5.99999970e-04
2.31845379e-01, 1.20677426e-02, 5.99999970e-04
2.30938450e-01, 1.20761422e-02, 5.99999970e-04
2.30030835e-01, 1.20734125e-02, 5.99999970e-04
2.29129285e-01, 1.20716421e-02, 5.99999970e-04
2.28223026e-01, 1.20708095e-02, 5.99999970e-04
2.27317765e-01, 1.20710311e-02, 5.99999970e-04
2.26412922e-01, 1.20708095e-02, 5.99999970e-04
2.24609435e-01, 1.20712863e-02, 5.99999970e-04
2.25509986e-01, 1.20705348e-02, 5.99999970e-04
2.23703682e-01, 1.20716626e-02, 5.99999970e-04
2.22797990e-01, 1.20716877e-02, 5.99999970e-04
2.21892297e-01, 1.20716784e-02, 5.99999970e-04
2.20989525e-01, 1.20708439e-02, 5.99999970e-04
2.19175711e-01, 1.20715387e-02, 5.99999970e-04
2.20079824e-01, 1.20697217e-02, 5.99999970e-04
2.17365161e-01, 1.20712519e-02, 5.99999970e-04
2.18270302e-01, 1.20714232e-02, 5.99999970e-04
2.15554148e-01, 1.20711932e-02, 5.99999970e-04
2.16460049e-01, 1.20710693e-02, 5.99999970e-04
2.13745102e-01, 1.20690009e-02, 5.99999970e-04
2.14650720e-01, 1.20704984e-02, 5.99999970e-04
2.12842807e-01, 1.20696630e-02, 5.99999970e-04
2.11931109e-01, 1.20688118e-02, 5.99999970e-04
2.11031511e-01, 1.20697375e-02, 5.99999970e-04
2.10135311e-01, 1.20677659e-02, 5.99999970e-04
2.09233701e-01, 1.20671624e-02, 5.99999970e-04
2.08333731e-01, 1.20659741e-02, 5.99999970e-04
2.07433790e-01, 1.20655792e-02, 5.99999970e-04
2.06526607e-01, 1.20641692e-02, 5.99999970e-04
2.05628097e-01, 1.20655298e-02, 5.99999970e-04
2.04727441e-01, 1.20621668e-02, 5.99999970e-04
2.03832790e-01, 1.20615894e-02, 5.99999970e-04
2.02941641e-01, 1.20608965e-02, 5.99999970e-04
2.02048868e-01, 1.20588662e-02, 5.99999970e-04
2.01159179e-01, 1.20604979e-02, 5.99999970e-04
1.99384093e-01, 1.20576648e-02, 5.99999970e-04
2.00270250e-01, 1.20572113e-02, 5.99999970e-04
1.98494315e-01, 1.20570082e-02, 5.99999970e-04
1.97606593e-01, 1.20560564e-02, 5.99999970e-04
1.95826530e-01, 1.20532485e-02, 5.99999970e-04
1.96718901e-01, 1.20553514e-02, 5.99999970e-04
1.94055438e-01, 1.20538110e-02, 5.99999970e-04
1.94940701e-01, 1.20552927e-02, 5.99999970e-04
1.93173528e-01, 1.20520638e-02, 5.99999970e-04
1.92291632e-01, 1.20500419e-02, 5.99999970e-04
1.90527454e-01, 1.20475171e-02, 5.99999970e-04
1.91410616e-01, 1.20484820e-02, 5.99999970e-04
1.89658463e-01, 1.20489830e-02, 5.99999970e-04
1.88781023e-01, 1.20480824e-02, 5.99999970e-04
1.87028170e-01, 1.20465225e-02, 5.99999970e-04
1.87903583e-01, 1.20474519e-02, 5.99999970e-04
1.85273468e-01, 1.20450566e-02, 5.99999970e-04
1.86152771e-01, 1.20459460e-02, 5.99999970e-04
1.84405759e-01, 1.20441513e-02, 5.99999970e-04
1.83534622e-01, 1.20436186e-02, 5.99999970e-04
1.81793898e-01, 1.20421220e-02, 5.99999970e-04
1.82663262e-01, 1.20430095e-02, 5.99999970e-04
1.80057168e-01, 1.20407073e-02, 5.99999970e-04
1.80924535e-01, 1.20415809e-02, 5.99999970e-04
1.78324416e-01, 1.20393187e-02, 5.99999970e-04
1.79189801e-01, 1.20401783e-02, 5.99999970e-04
1.76595643e-01, 1.20380530e-02, 5.99999970e-04
1.77459046e-01, 1.20388018e-02, 5.99999970e-04
1.75732255e-01, 1.20374542e-02, 5.99999970e-04
1.74870834e-01, 1.20366858e-02, 5.99999970e-04
1.74009413e-01, 1.20361429e-02, 5.99999970e-04
1.73149958e-01, 1.20353876e-02, 5.99999970e-04
1.72288105e-01, 1.20337876e-02, 5.99999970e-04
1.71427161e-01, 1.20333601e-02, 5.99999970e-04
1.70571208e-01, 1.20341126e-02, 5.99999970e-04
1.69715866e-01, 1.20337121e-02, 5.99999970e-04
1.68007180e-01, 1.20320451e-02, 5.99999970e-04
1.68854028e-01, 1.20325303e-02, 5.99999970e-04
1.67154267e-01, 1.20323040e-02, 5.99999970e-04
1.66296437e-01, 1.20327026e-02, 5.99999970e-04
1.65442452e-01, 1.20304544e-02, 5.99999970e-04
1.64597601e-01, 1.20297791e-02, 5.99999970e-04
1.63749024e-01, 1.20303808e-02, 5.99999970e-04
1.62898064e-01, 1.20320553e-02, 5.99999970e-04
1.61212683e-01, 1.20293433e-02, 5.99999970e-04
1.62055463e-01, 1.20293591e-02, 5.99999970e-04
1.60366744e-01, 1.20291589e-02, 5.99999970e-04
1.59519643e-01, 1.20288292e-02, 5.99999970e-04
1.57836467e-01, 1.20281223e-02, 5.99999970e-04
1.58676967e-01, 1.20278969e-02, 5.99999970e-04
1.56994298e-01, 1.20278345e-02, 5.99999970e-04
1.56151280e-01, 1.20270839e-02, 5.99999970e-04
1.55312061e-01, 1.20265270e-02, 5.99999970e-04
1.54475272e-01, 1.20261144e-02, 5.99999970e-04
1.53636843e-01, 1.20255807e-02, 5.99999970e-04
1.52800247e-01, 1.20248608e-02, 5.99999970e-04
1.51963666e-01, 1.20242797e-02, 5.99999970e-04
1.51128933e-01, 1.20235402e-02, 5.99999970e-04
1.50294185e-01, 1.20229749e-02, 5.99999970e-04
1.49458930e-01, 1.20221749e-02, 5.99999970e-04
1.47797287e-01, 1.20208515e-02, 5.99999970e-04
1.48627639e-01, 1.20209511e-02, 5.99999970e-04
1.46136910e-01, 1.20196287e-02, 5.99999970e-04
1.46966189e-01, 1.20204091e-02, 5.99999970e-04
1.45307630e-01, 1.20191481e-02, 5.99999970e-04
1.44480139e-01, 1.20183760e-02, 5.99999970e-04
1.43652663e-01, 1.20179029e-02, 5.99999970e-04
1.42826959e-01, 1.20170945e-02, 5.99999970e-04
1.42001256e-01, 1.20166726e-02, 5.99999970e-04
1.41177326e-01, 1.20158726e-02, 5.99999970e-04
1.40353382e-01, 1.20154563e-02, 5.99999970e-04
1.39530107e-01, 1.20142195e-02, 5.99999970e-04
1.38709038e-01, 1.20142549e-02, 5.99999970e-04
1.37887537e-01, 1.20140212e-02, 5.99999970e-04
1.37068182e-01, 1.20130666e-02, 5.99999970e-04
1.36249483e-01, 1.20123960e-02, 5.99999970e-04
1.35430798e-01, 1.20118922e-02, 5.99999970e-04
1.34613812e-01, 1.20111676e-02, 5.99999970e-04
1.33796826e-01, 1.20107317e-02, 5.99999970e-04
1.32981554e-01, 1.20099904e-02, 5.99999970e-04
1.32166281e-01, 1.20095853e-02, 5.99999970e-04
1.31352678e-01, 1.20088346e-02, 5.99999970e-04
1.30539089e-01, 1.20084537e-02, 5.99999970e-04
1.29727155e-01, 1.20077739e-02, 5.99999970e-04
1.28097117e-01, 1.20063964e-02, 5.99999970e-04
1.28915220e-01, 1.20073408e-02, 5.99999970e-04
1.27294645e-01, 1.20062483e-02, 5.99999970e-04
1.26479328e-01, 1.20053291e-02, 5.99999970e-04
1.25677258e-01, 1.20051866e-02, 5.99999970e-04
1.24864675e-01, 1.20043010e-02, 5.99999970e-04
1.23253003e-01, 1.20033314e-02, 5.99999970e-04
1.24062993e-01, 1.20041650e-02, 5.99999970e-04
1.22451678e-01, 1.20032048e-02, 5.99999970e-04
1.21644109e-01, 1.20024439e-02, 5.99999970e-04
1.20843120e-01, 1.20023293e-02, 5.99999970e-04
1.20037697e-01, 1.20016690e-02, 5.99999970e-04
1.19237006e-01, 1.20015712e-02, 5.99999970e-04
1.18433394e-01, 1.20010376e-02, 5.99999970e-04
1.16830721e-01, 1.20005701e-02, 5.99999970e-04
1.17632940e-01, 1.20009594e-02, 5.99999970e-04
1.16030455e-01, 1.20005142e-02, 5.99999970e-04
1.15229197e-01, 1.20002683e-02, 5.99999970e-04
1.14429042e-01, 1.20002329e-02, 5.99999970e-04
1.13628335e-01, 1.20001063e-02, 5.99999970e-04
1.12828255e-01, 1.20000867e-02, 5.99999970e-04
1.12027802e-01, 1.20000383e-02, 5.99999970e-04
1.10427380e-01, 1.20000178e-02, 5.99999970e-04
1.11227743e-01, 1.20000290e-02, 5.99999970e-04
1.08826980e-01, 1.20000122e-02, 5.99999970e-04
1.09627329e-01, 1.20000131e-02, 5.99999970e-04
1.08026929e-01, 1.20000094e-02, 5.99999970e-04
1.07226588e-01, 1.20000103e-02, 5.99999970e-04
1.06426537e-01, 1.20000076e-02, 5.99999970e-04
1.05626188e-01, 1.20000076e-02, 5.99999970e-04
1.04826137e-01, 1.20000057e-02, 5.99999970e-04
1.04025789e-01, 1.20000057e-02, 5.99999970e-04
1.03225745e-01, 1.20000038e-02, 5.99999970e-04
1.02425396e-01, 1.20000038e-02, 5.99999970e-04
1.01625346e-01, 1.20000020e-02, 5.99999970e-04
1.00824997e-01, 1.20000020e-02, 5.99999970e-04
1.00024946e-01, 1.20000010e-02, 5.99999970e-04
9.92245972e-02, 1.20000001e-02, 5.99999970e-04
9.84245539e-02, 1.19999992e-02, 5.99999970e-04
9.76242051e-02, 1.19999982e-02, 5.99999970e-04
9.60238054e-02, 1.19999964e-02, 5.99999970e-04
9.68241543e-02, 1.19999982e-02, 5.99999970e-04
9.52237546e-02, 1.19999964e-02, 5.99999970e-04
9.44234058e-02, 1.19999954e-02, 5.99999970e-04
9.36233625e-02, 1.19999954e-02, 5.99999970e-04
9.28230137e-02, 1.19999936e-02, 5.99999970e-04
9.20229629e-02, 1.19999936e-02, 5.99999970e-04
9.12226140e-02, 1.19999917e-02, 5.99999970e-04
9.04225633e-02, 1.19999927e-02, 5.99999970e-04
8.96222144e-02, 1.19999908e-02, 5.99999970e-04
8.88221636e-02, 1.19999917e-02, 5.99999970e-04
8.80218148e-02, 1.19999899e-02, 5.99999970e-04
8.72217715e-02, 1.19999908e-02, 5.99999970e-04
8.64214227e-02, 1.19999880e-02, 5.99999970e-04
8.56213719e-02, 1.19999899e-02, 5.99999970e-04
8.48210230e-02, 1.19999871e-02, 5.99999970e-04
8.40209723e-02, 1.19999889e-02, 5.99999970e-04
8.32206234e-02, 1.19999861e-02, 5.99999970e-04
8.24205726e-02, 1.19999880e-02, 5.99999970e-04
8.16202238e-02, 1.19999852e-02, 5.99999970e-04
8.00198317e-02, 1.19999843e-02, 5.99999970e-04
8.08201730e-02, 1.19999871e-02, 5.99999970e-04
7.84194320e-02, 1.19999843e-02, 5.99999970e-04
7.92197809e-02, 1.19999861e-02, 5.99999970e-04
7.76193812e-02, 1.19999861e-02, 5.99999970e-04
7.68190324e-02, 1.19999833e-02, 5.99999970e-04
7.60189816e-02, 1.19999852e-02, 5.99999970e-04
7.52186328e-02, 1.19999833e-02, 5.99999970e-04
7.44185820e-02, 1.19999852e-02, 5.99999970e-04
7.36182332e-02, 1.19999824e-02, 5.99999970e-04
7.28181824e-02, 1.19999852e-02, 5.99999970e-04
7.20178336e-02, 1.19999824e-02, 5.99999970e-04
7.12177828e-02, 1.19999852e-02, 5.99999970e-04
7.04174340e-02, 1.19999824e-02, 5.99999970e-04
6.96173832e-02, 1.19999852e-02, 5.99999970e-04
6.88170344e-02, 1.19999824e-02, 5.99999970e-04
6.80169836e-02, 1.19999852e-02, 5.99999970e-04
6.72166348e-02, 1.19999833e-02, 5.99999970e-04
6.64165840e-02, 1.19999861e-02, 5.99999970e-04
6.56162351e-02, 1.19999843e-02, 5.99999970e-04
6.48161843e-02, 1.19999871e-02, 5.99999970e-04
6.40158355e-02, 1.19999852e-02, 5.99999970e-04
6.32157847e-02, 1.19999871e-02, 5.99999970e-04
6.24154359e-02, 1.19999861e-02, 5.99999970e-04
6.16153851e-02, 1.19999880e-02, 5.99999970e-04
6.08150326e-02, 1.19999871e-02, 5.99999970e-04
5.92146255e-02, 1.19999880e-02, 5.99999970e-04
6.00149818e-02, 1.19999889e-02, 5.99999970e-04
5.84145747e-02, 1.19999899e-02, 5.99999970e-04
5.76142073e-02, 1.19999880e-02, 5.99999970e-04
5.68141565e-02, 1.19999899e-02, 5.99999970e-04
5.60137704e-02, 1.19999880e-02, 5.99999970e-04
5.52137159e-02, 1.19999889e-02, 5.99999970e-04
5.44132888e-02, 1.19999852e-02, 5.99999970e-04
5.28127179e-02, 1.19999768e-02, 5.99999970e-04
5.36132269e-02, 1.19999861e-02, 5.99999970e-04
5.12119755e-02, 1.19999610e-02, 5.99999970e-04
5.20126410e-02, 1.19999778e-02, 5.99999970e-04
5.04118726e-02, 1.19999591e-02, 5.99999970e-04
4.96109426e-02, 1.19999284e-02, 5.99999970e-04
4.80094776e-02, 1.19998734e-02, 5.99999970e-04
4.88107987e-02, 1.19999247e-02, 5.99999970e-04
4.72092703e-02, 1.19998660e-02, 5.99999970e-04
4.64074872e-02, 1.19997896e-02, 5.99999970e-04
4.56072167e-02, 1.19997784e-02, 5.99999970e-04
4.48050983e-02, 1.19996853e-02, 5.99999970e-04
4.32028659e-02, 1.19995875e-02, 5.99999970e-04
4.40047905e-02, 1.19996713e-02, 5.99999970e-04
4.16017994e-02, 1.19995521e-02, 5.99999970e-04
4.24026176e-02, 1.19995773e-02, 5.99999970e-04
4.08017486e-02, 1.19995521e-02, 5.99999970e-04
4.00028042e-02, 1.19996257e-02, 5.99999970e-04
3.84055413e-02, 1.19997934e-02, 5.99999970e-04
3.92030366e-02, 1.19996406e-02, 5.99999970e-04
3.76059227e-02, 1.19998157e-02, 5.99999970e-04
3.68079916e-02, 1.19999461e-02, 5.99999970e-04
3.60082276e-02, 1.19999610e-02, 5.99999970e-04
3.52085903e-02, 1.20000001e-02, 5.99999970e-04
3.36082317e-02, 1.20000029e-02, 5.99999970e-04
3.44085805e-02, 1.20000020e-02, 5.99999970e-04
3.28081809e-02, 1.20000020e-02, 5.99999970e-04
3.20078321e-02, 1.20000029e-02, 5.99999970e-04
3.12077831e-02, 1.20000020e-02, 5.99999970e-04
3.04074325e-02, 1.20000029e-02, 5.99999970e-04
2.88070329e-02, 1.20000029e-02, 5.99999970e-04
2.96073835e-02, 1.20000020e-02, 5.99999970e-04
2.80069821e-02, 1.20000020e-02, 5.99999970e-04
2.72066314e-02, 1.20000029e-02, 5.99999970e-04
2.64065806e-02, 1.20000029e-02, 5.99999970e-04
2.56062262e-02, 1.20000038e-02, 5.99999970e-04
2.48061754e-02, 1.20000038e-02, 5.99999970e-04
2.40058135e-02, 1.20000057e-02, 5.99999970e-04
2.32057627e-02, 1.20000057e-02, 5.99999970e-04
2.24053897e-02, 1.20000085e-02, 5.99999970e-04
2.08049398e-02, 1.20000141e-02, 5.99999970e-04
2.16053352e-02, 1.20000094e-02, 5.99999970e-04
2.00048815e-02, 1.20000150e-02, 5.99999970e-04
1.92044452e-02, 1.20000225e-02, 5.99999970e-04
1.84043813e-02, 1.20000234e-02, 5.99999970e-04
1.76038761e-02, 1.20000346e-02, 5.99999970e-04
1.68038011e-02, 1.20000355e-02, 5.99999970e-04
1.60031952e-02, 1.20000485e-02, 5.99999970e-04
1.52031044e-02, 1.20000504e-02, 5.99999970e-04
1.44023588e-02, 1.20000634e-02, 5.99999970e-04
1.20000010e-02, 1.44000733e-02, 5.99999970e-04
1.20000010e-02, 1.52000720e-02, 5.99999970e-04
1.20000010e-02, 1.60000715e-02, 5.99999970e-04
1.20000020e-02, 1.68000702e-02, 5.99999970e-04
1.20000010e-02, 1.76000707e-02, 5.99999970e-04
1.20000020e-02, 1.84000693e-02, 5.99999970e-04
1.20000020e-02, 2.00000685e-02, 5.99999970e-04
1.20000020e-02, 1.92000698e-02, 5.99999970e-04
1.20000020e-02, 2.16000658e-02, 5.99999970e-04
1.20000020e-02, 2.08000671e-02, 5.99999970e-04
1.20000020e-02, 2.24000663e-02, 5.99999970e-04
1.20000020e-02, 2.32000649e-02, 5.99999970e-04
1.20000020e-02, 2.40000654e-02, 5.99999970e-04
1.20000020e-02, 2.48000640e-02, 5.99999970e-04
1.20000020e-02, 2.56000627e-02, 5.99999970e-04
1.20000020e-02, 2.64000613e-02, 5.99999970e-04
1.20000020e-02, 2.72000618e-02, 5.99999970e-04
1.20000020e-02, 2.80000605e-02, 5.99999970e-04
1.20000020e-02, 2.88000610e-02, 5.99999970e-04
1.20000020e-02, 2.96000596e-02, 5.99999970e-04
1.20000020e-02, 3.04000583e-02, 5.99999970e-04
1.20000020e-02, 3.12000569e-02, 5.99999970e-04
1.20000020e-02, 3.28000560e-02, 5.99999970e-04
1.20000010e-02, 3.20000574e-02, 5.99999970e-04
1.20000010e-02, 3.36000547e-02, 5.99999970e-04
1.20000010e-02, 3.44000533e-02, 5.99999970e-04
1.20000010e-02, 3.60000506e-02, 5.99999970e-04
1.20000010e-02, 3.52000520e-02, 5.99999970e-04
1.20000010e-02, 3.76000516e-02, 5.99999970e-04
1.20000010e-02, 3.68000530e-02, 5.99999970e-04
1.20000001e-02, 3.92000489e-02, 5.99999970e-04
1.20000001e-02, 3.84000503e-02, 5.99999970e-04
1.20000001e-02, 4.08000462e-02, 5.99999970e-04
1.20000001e-02, 4.00000475e-02, 5.99999970e-04
1.19999992e-02, 4.24000435e-02, 5.99999970e-04
1.19999992e-02, 4.16000448e-02, 5.99999970e-04
1.19999992e-02, 4.32000421e-02, 5.99999970e-04
1.19999992e-02, 4.40000407e-02, 5.99999970e-04
1.19999992e-02, 4.48000431e-02, 5.99999970e-04
1.19999982e-02, 4.56000380e-02, 5.99999970e-04
1.19999982e-02, 4.64000404e-02, 5.99999970e-04
1.19999982e-02, 4.72000390e-02, 5.99999970e-04
1.19999973e-02, 4.88000363e-02, 5.99999970e-04
1.19999982e-02, 4.80000377e-02, 5.99999970e-04
1.19999982e-02, 4.96000350e-02, 5.99999970e-04
1.19999973e-02, 5.04000336e-02, 5.99999970e-04
1.19999973e-02, 5.12000322e-02, 5.99999970e-04
1.19999973e-02, 5.20000309e-02, 5.99999970e-04
1.19999973e-02, 5.36000319e-02, 5.99999970e-04
1.19999973e-02, 5.28000332e-02, 5.99999970e-04
1.19999973e-02, 5.44000305e-02, 5.99999970e-04
1.19999964e-02, 5.52000292e-02, 5.99999970e-04
1.19999973e-02, 5.60000278e-02, 5.99999970e-04
1.19999964e-02, 5.68000264e-02, 5.99999970e-04
1.20106740e-02, 5.84001616e-02, 5.99999970e-04
1.19999973e-02, 5.76000288e-02, 5.99999970e-04
1.19999973e-02, 5.92000261e-02, 5.99999970e-04
1.19999973e-02, 6.00000247e-02, 5.99999970e-04
1.19999973e-02, 6.08000234e-02, 5.99999970e-04
1.19999973e-02, 6.16000220e-02, 5.99999970e-04
1.19999973e-02, 6.24000244e-02, 5.99999970e-04
1.19999973e-02, 6.32000193e-02, 5.99999970e-04
1.19999982e-02, 6.40000179e-02, 5.99999970e-04
1.19999973e-02, 6.48000166e-02, 5.99999970e-04
1.19999982e-02, 6.64000213e-02, 5.99999970e-04
1.19999982e-02, 6.56000227e-02, 5.99999970e-04
1.19999982e-02, 6.80000186e-02, 5.99999970e-04
