
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
7.32518658e-02, 5.52706309e-02, 5.99999970e-04, 2.28271828e+01, 6.70296177e-02, -1.40205353e-01
7.32254907e-02, 6.02684841e-02, 5.99999970e-04, 2.47873802e+01, 6.69962615e-02, -1.21672653e-01
4.00022008e-02, 8.29999447e-02, 5.99999970e-04, 2.79942474e+01, -5.78244682e-03, 2.38286685e-02
5.70194088e-02, 8.39986801e-02, 5.99999970e-04, 2.03788815e+01, 3.85832712e-02, -2.25069910e-01
7.22891018e-02, 3.88690196e-02, 5.99999970e-04, 1.35265970e+01, 1.08428732e-01, -2.47040167e-01
7.22374991e-02, 4.59042303e-02, 5.99999970e-04, 1.93982868e+01, 9.12066400e-02, -1.94392338e-01
5.41536547e-02, 2.77681891e-02, 5.99999970e-04, 1.31945086e+00, 2.12931316e-02, 1.73676744e-01
6.11688830e-02, 2.76876893e-02, 5.99999970e-04, 1.48131180e+01, -1.11670680e-02, 1.03094362e-01
3.92420366e-02, 2.73189154e-02, 5.99999970e-04, -8.99788094e+00, 4.53384221e-02, -1.91226140e-01
4.62123454e-02, 2.71613132e-02, 5.99999970e-04, -2.79926414e+01, 7.11174309e-02, -6.14846917e-03
2.80034225e-02, 4.53026555e-02, 5.99999970e-04, 1.00274124e+01, -1.09669752e-02, -8.02524984e-02
2.81592328e-02, 3.83613296e-02, 5.99999970e-04, 1.40249748e+01, -5.27566001e-02, -1.33601382e-01
2.75028888e-02, 6.09527938e-02, 5.99999970e-04, 2.30957489e+01, 7.55575821e-02, 2.04517115e-02
2.70654764e-02, 5.40022813e-02, 5.99999970e-04, 1.68216171e+01, 6.67751506e-02, 7.42188003e-03
4.55520824e-02, 7.20417500e-02, 5.99999970e-04, 2.99121704e+01, 2.72071939e-02, -1.71276659e-01
3.85527276e-02, 7.20426813e-02, 5.99999970e-04, 2.91856956e+01, 2.64205895e-02, 8.48456752e-03
6.11432120e-02, 7.23238513e-02, 5.99999970e-04, 2.22595787e+01, 1.19155511e-01, -1.64616436e-01
5.41291721e-02, 7.23401755e-02, 5.99999970e-04, 2.81206551e+01, 6.99158236e-02, -1.65086851e-01
7.23008737e-02, 5.42692021e-02, 5.99999970e-04, 2.26889515e+01, 7.10834265e-02, -1.47996426e-01
7.22254068e-02, 6.12685606e-02, 5.99999970e-04, 2.52610931e+01, 7.21264631e-02, -1.20768733e-01
4.10021618e-02, 8.39999467e-02, 5.99999970e-04, 2.78596077e+01, 3.62774637e-03, -5.44521585e-02
5.60182482e-02, 8.49986896e-02, 5.99999970e-04, 2.15996342e+01, 3.40461209e-02, -2.19245687e-01
7.12869316e-02, 3.78655456e-02, 5.99999970e-04, 1.13918114e+01, 1.11829035e-01, -2.52404124e-01
7.12336302e-02, 4.69600745e-02, 5.99999970e-04, 2.02335377e+01, 9.36976522e-02, -1.91939741e-01
5.31133823e-02, 2.88561322e-02, 5.99999970e-04, -3.97977996e+00, -3.31349205e-04, 1.70653224e-01
6.21749498e-02, 2.86789909e-02, 5.99999970e-04, 1.33592987e+01, -2.07832605e-02, 1.05555557e-01
3.82415950e-02, 2.83045415e-02, 5.99999970e-04, -5.34250879e+00, 1.75538659e-02, -2.05060422e-01
4.71978076e-02, 2.80150734e-02, 5.99999970e-04, -2.85545425e+01, 3.88978235e-02, 3.08027305e-02
2.88851541e-02, 4.62840013e-02, 5.99999970e-04, 1.02105074e+01, -9.23544541e-03, -9.78697538e-02
2.91448496e-02, 3.73651125e-02, 5.99999970e-04, 1.46328001e+01, -5.83551936e-02, -1.66903943e-01
2.85041705e-02, 6.19555376e-02, 5.99999970e-04, 2.39623089e+01, 7.36995712e-02, 1.43522415e-02
4.65681069e-02, 7.10901693e-02, 5.99999970e-04, 3.07107773e+01, 2.83002555e-02, -1.68194637e-01
3.75524275e-02, 7.10422322e-02, 5.99999970e-04, 2.91103649e+01, 3.33858505e-02, 5.67877898e-03
6.21502884e-02, 7.13315532e-02, 5.99999970e-04, 2.26406555e+01, 1.23683475e-01, -1.53972149e-01
5.31036630e-02, 7.13522956e-02, 5.99999970e-04, 2.94895592e+01, 6.42757118e-02, -1.58646435e-01
7.13743940e-02, 5.32759689e-02, 5.99999970e-04, 2.25658798e+01, 7.60662407e-02, -1.57285482e-01
7.12249950e-02, 6.22689053e-02, 5.99999970e-04, 2.56124058e+01, 7.80152977e-02, -1.19868025e-01
4.20020595e-02, 8.49999562e-02, 5.99999970e-04, 2.74892178e+01, 1.53617971e-02, -1.48351833e-01
5.50160371e-02, 8.59987214e-02, 5.99999970e-04, 2.25035744e+01, 3.06973681e-02, -2.14793220e-01
7.02813864e-02, 3.68564650e-02, 5.99999970e-04, 8.83045959e+00, 1.04795590e-01, -2.35403046e-01
7.02595264e-02, 4.80119996e-02, 5.99999970e-04, 2.10463963e+01, 9.47118178e-02, -1.87768891e-01
6.31770343e-02, 2.96824388e-02, 5.99999970e-04, 1.13788500e+01, -2.78936084e-02, 1.10393740e-01
3.72540951e-02, 2.93011926e-02, 5.99999970e-04, -1.13160908e+00, -6.68398617e-03, -2.12839514e-01
4.81619202e-02, 2.88336184e-02, 5.99999970e-04, -2.68289375e+01, 6.48763776e-03, 6.61634877e-02
2.97342353e-02, 4.72716801e-02, 5.99999970e-04, 1.07117300e+01, -7.71066686e-03, -1.13827199e-01
3.01196426e-02, 3.63713130e-02, 5.99999970e-04, 1.48714819e+01, -6.33135289e-02, -2.00352028e-01
2.94964481e-02, 6.29637018e-02, 5.99999970e-04, 2.48150406e+01, 7.17234761e-02, 8.16568453e-03
4.76385690e-02, 7.01944977e-02, 5.99999970e-04, 3.16073647e+01, 3.06506343e-02, -1.60902724e-01
3.65513489e-02, 7.00406879e-02, 5.99999970e-04, 2.89429417e+01, 4.05969806e-02, 1.93844561e-03
6.31539524e-02, 7.03285262e-02, 5.99999970e-04, 2.31755695e+01, 1.25242725e-01, -1.43588781e-01
5.10624163e-02, 7.00772852e-02, 5.99999970e-04, 3.14984112e+01, 5.12718558e-02, -1.51066661e-01
5.21258898e-02, 7.03407824e-02, 5.99999970e-04, 3.08317871e+01, 5.83867468e-02, -1.52282298e-01
7.04377145e-02, 5.23484722e-02, 5.99999970e-04, 2.24764004e+01, 8.20366591e-02, -1.66539744e-01
7.02235773e-02, 6.32700920e-02, 5.99999970e-04, 2.58195553e+01, 8.46488997e-02, -1.18843943e-01
4.30018604e-02, 8.59999582e-02, 5.99999970e-04, 2.70134716e+01, 2.05761287e-02, -1.88134819e-01
5.40129244e-02, 8.69987980e-02, 5.99999970e-04, 2.31835842e+01, 2.80387253e-02, -2.11393133e-01
6.92703873e-02, 3.58382687e-02, 5.99999970e-04, 6.37648821e+00, 8.59429687e-02, -1.89065874e-01
6.41824454e-02, 3.06914821e-02, 5.99999970e-04, 8.93074036e+00, -2.73147672e-02, 1.00680724e-01
3.62564214e-02, 3.02909501e-02, 5.99999970e-04, 3.03923368e+00, -2.46652253e-02, -2.03450233e-01
4.91243750e-02, 2.96208430e-02, 5.99999970e-04, -2.31973896e+01, -2.19379738e-02, 9.59186554e-02
3.11212409e-02, 3.53648141e-02, 5.99999970e-04, 1.44690657e+01, -6.58361465e-02, -2.29464263e-01
3.05022113e-02, 6.39717430e-02, 5.99999970e-04, 2.56353550e+01, 6.95453286e-02, 2.47901352e-03
2.79172789e-02, 5.30390218e-02, 5.99999970e-04, 1.57295265e+01, 5.78636974e-02, -1.26174791e-02
2.87773833e-02, 5.20807393e-02, 5.99999970e-04, 1.46762180e+01, 4.50908542e-02, -3.97901051e-02
2.96596400e-02, 5.11277169e-02, 5.99999970e-04, 1.37507267e+01, 2.90387888e-02, -7.24873841e-02
3.55485044e-02, 6.90366700e-02, 5.99999970e-04, 2.86682529e+01, 4.78685386e-02, -1.80775567e-03
6.41612411e-02, 6.93224445e-02, 5.99999970e-04, 2.37960129e+01, 1.23842686e-01, -1.34318545e-01
6.92199245e-02, 6.42731562e-02, 5.99999970e-04, 2.58653946e+01, 9.19008479e-02, -1.17934190e-01
4.40015681e-02, 8.69999677e-02, 5.99999970e-04, 2.65932808e+01, 2.17758194e-02, -1.95392653e-01
5.30094877e-02, 8.79989341e-02, 5.99999970e-04, 2.37090111e+01, 2.57709417e-02, -2.08790690e-01
6.82531744e-02, 3.48096639e-02, 5.99999970e-04, 4.67084503e+00, 6.09116368e-02, -1.27507612e-01
6.51932880e-02, 3.17096263e-02, 5.99999970e-04, 6.46671486e+00, -1.49899833e-02, 6.39186874e-02
3.52514572e-02, 3.12874205e-02, 5.99999970e-04, 6.34747648e+00, -3.14647630e-02, -1.79343432e-01
5.01140244e-02, 3.02553792e-02, 5.99999970e-04, -1.82817917e+01, -4.10289392e-02, 1.21306457e-01
3.21467966e-02, 3.43505815e-02, 5.99999970e-04, 1.30980721e+01, -6.28537163e-02, -2.44683623e-01
3.15112472e-02, 6.49843886e-02, 5.99999970e-04, 2.64125748e+01, 6.70604706e-02, -2.07199971e-03
3.05536129e-02, 4.92101535e-02, 5.99999970e-04, 1.21782627e+01, 2.46986933e-03, -1.17926545e-01
3.05857603e-02, 4.82407436e-02, 5.99999970e-04, 1.15029316e+01, -6.80487324e-03, -1.28631771e-01
3.05588786e-02, 5.01741096e-02, 5.99999970e-04, 1.30287638e+01, 1.11343153e-02, -1.07858717e-01
3.45427915e-02, 6.80286363e-02, 5.99999970e-04, 2.82730923e+01, 5.45407906e-02, -4.64938302e-03
6.51726723e-02, 6.83128610e-02, 5.99999970e-04, 2.44228897e+01, 1.19911790e-01, -1.26907900e-01
6.82126433e-02, 6.52792677e-02, 5.99999970e-04, 2.57393761e+01, 9.95114744e-02, -1.17681295e-01
4.50012311e-02, 8.79999772e-02, 5.99999970e-04, 2.62376003e+01, 2.18715314e-02, -1.97237566e-01
5.20063452e-02, 8.89991373e-02, 5.99999970e-04, 2.41298656e+01, 2.37266757e-02, -2.06752792e-01
6.72317371e-02, 3.37739140e-02, 5.99999970e-04, 4.06355000e+00, 3.33911553e-02, -6.11463264e-02
6.62103593e-02, 3.27381864e-02, 5.99999970e-04, 4.71004820e+00, 6.96226023e-03, 5.01865009e-03
3.42247747e-02, 3.23047824e-02, 5.99999970e-04, 8.67906475e+00, -3.67856957e-02, -1.86741754e-01
3.31866518e-02, 3.33307646e-02, 5.99999970e-04, 1.09074345e+01, -5.15941978e-02, -2.29648933e-01
3.25225294e-02, 6.60001934e-02, 5.99999970e-04, 2.71262531e+01, 6.40019253e-02, -4.96193673e-03
3.35337929e-02, 6.70159981e-02, 5.99999970e-04, 2.77543221e+01, 5.99498078e-02, -5.83074195e-03
6.61869496e-02, 6.73008636e-02, 5.99999970e-04, 2.49908905e+01, 1.14098646e-01, -1.21720925e-01
6.72012195e-02, 6.62888661e-02, 5.99999970e-04, 2.54423885e+01, 1.07082188e-01, -1.18758477e-01
4.60009016e-02, 8.89999866e-02, 5.99999970e-04, 2.59171619e+01, 2.14775931e-02, -1.98569268e-01
5.10038547e-02, 8.99993628e-02, 5.99999970e-04, 2.44798431e+01, 2.18738019e-02, -2.05124438e-01
4.70006131e-02, 8.99999887e-02, 5.99999970e-04, 2.56147900e+01, 2.07570028e-02, -1.99951589e-01
6.92732781e-02, 5.05524948e-02, 5.99999970e-04, 2.22470970e+01, 9.13551003e-02, -1.77131757e-01
6.94875121e-02, 5.14757074e-02, 5.99999970e-04, 2.24346962e+01, 8.83391052e-02, -1.73388302e-01
6.88416734e-02, 4.97742742e-02, 5.99999970e-04, 2.21346359e+01, 9.47805941e-02, -1.79798841e-01
2.90008366e-01, 2.12351624e-02, 5.99999970e-04, 1.97670784e+01, 3.06053963e-02, -1.44192558e-02
2.90611297e-01, 2.21901722e-02, 5.99999970e-04, 1.98369389e+01, 3.52275893e-02, -1.74951684e-02
2.91827559e-01, 2.41425764e-02, 5.99999970e-04, 2.00236588e+01, 4.37858105e-02, -2.42273565e-02
2.91230023e-01, 2.31683161e-02, 5.99999970e-04, 1.99231186e+01, 3.96582633e-02, -2.07975432e-02
2.92399406e-01, 2.50984319e-02, 5.99999970e-04, 2.01414928e+01, 4.75357994e-02, -2.77235080e-02
2.92969286e-01, 2.60581411e-02, 5.99999970e-04, 2.02752857e+01, 5.05183041e-02, -3.10745053e-02
2.93531954e-01, 2.70119943e-02, 5.99999970e-04, 2.04206142e+01, 5.25647737e-02, -3.42296101e-02
2.94078410e-01, 2.79423036e-02, 5.99999970e-04, 2.05676689e+01, 5.36883250e-02, -3.72191593e-02
2.95164764e-01, 2.97933593e-02, 5.99999970e-04, 2.08560009e+01, 5.32110631e-02, -4.23607156e-02
2.94630349e-01, 2.88774036e-02, 5.99999970e-04, 2.07155056e+01, 5.39000668e-02, -3.99567559e-02
2.95708328e-01, 3.07130571e-02, 5.99999970e-04, 2.09892845e+01, 5.16556390e-02, -4.42248955e-02
2.96234667e-01, 3.16166319e-02, 5.99999970e-04, 2.11121655e+01, 4.92478311e-02, -4.53504324e-02
2.97291398e-01, 3.34211849e-02, 5.99999970e-04, 2.13343639e+01, 4.20530774e-02, -4.41098250e-02
2.96765864e-01, 3.25216055e-02, 5.99999970e-04, 2.12281799e+01, 4.60248142e-02, -4.54082787e-02
2.98329473e-01, 3.51991095e-02, 5.99999970e-04, 2.15461578e+01, 3.21225189e-02, -3.71000022e-02
2.97807634e-01, 3.43091637e-02, 5.99999970e-04, 2.14370880e+01, 3.73746008e-02, -4.13549356e-02
2.98840642e-01, 3.60919721e-02, 5.99999970e-04, 2.16637363e+01, 2.65142471e-02, -3.14340889e-02
2.99349427e-01, 3.69704589e-02, 5.99999970e-04, 2.17917595e+01, 2.07614303e-02, -2.45165192e-02
2.99863756e-01, 3.78551520e-02, 5.99999970e-04, 2.19324799e+01, 1.50558539e-02, -1.66004617e-02
3.00375342e-01, 3.87347899e-02, 5.99999970e-04, 2.20821838e+01, 9.63789411e-03, -8.04839283e-03
3.00889194e-01, 3.96088585e-02, 5.99999970e-04, 2.22381554e+01, 4.77610668e-03, 8.55381251e-04
3.01400095e-01, 4.04897183e-02, 5.99999970e-04, 2.23938961e+01, 6.73947390e-04, 9.77668166e-03
3.01909208e-01, 4.13712077e-02, 5.99999970e-04, 2.25399532e+01, -2.52657104e-03, 1.83496624e-02
3.02415371e-01, 4.22397070e-02, 5.99999970e-04, 2.26649380e+01, -4.71655652e-03, 2.63407715e-02
3.03425103e-01, 4.39852439e-02, 5.99999970e-04, 2.28282528e+01, -5.86801115e-03, 3.98449674e-02
3.02919000e-01, 4.31135483e-02, 5.99999970e-04, 2.27626762e+01, -5.83288586e-03, 3.35674621e-02
3.04425895e-01, 4.57331650e-02, 5.99999970e-04, 2.28502655e+01, -2.87883263e-03, 4.91341464e-02
3.03921461e-01, 4.48649377e-02, 5.99999970e-04, 2.28579655e+01, -4.84179333e-03, 4.50665802e-02
3.04927766e-01, 4.66021709e-02, 5.99999970e-04, 2.28080635e+01, -1.77909445e-04, 5.20497896e-02
3.05432677e-01, 4.74681258e-02, 5.99999970e-04, 2.27379627e+01, 2.97612511e-03, 5.38843386e-02
3.05938363e-01, 4.83359136e-02, 5.99999970e-04, 2.26474457e+01, 6.25996431e-03, 5.47951832e-02
3.06442678e-01, 4.92042862e-02, 5.99999970e-04, 2.25450478e+01, 9.38125979e-03, 5.50098903e-02
3.07442993e-01, 5.09420298e-02, 5.99999970e-04, 2.23260021e+01, 1.44446436e-02, 5.43800816e-02
3.06942523e-01, 5.00722714e-02, 5.99999970e-04, 2.24363976e+01, 1.21376636e-02, 5.47917262e-02
3.08445662e-01, 5.26757725e-02, 5.99999970e-04, 2.21059341e+01, 1.78882834e-02, 5.35963215e-02
3.07935148e-01, 5.18157333e-02, 5.99999970e-04, 2.22156506e+01, 1.63266789e-02, 5.39477766e-02
3.09446335e-01, 5.44102117e-02, 5.99999970e-04, 2.18909016e+01, 2.05819961e-02, 5.32435142e-02
3.08946282e-01, 5.35420738e-02, 5.99999970e-04, 2.19974384e+01, 1.92667991e-02, 5.33653535e-02
3.09945732e-01, 5.52801043e-02, 5.99999970e-04, 2.17858906e+01, 2.19160784e-02, 5.31956553e-02
3.10434312e-01, 5.61511442e-02, 5.99999970e-04, 2.16831474e+01, 2.32971534e-02, 5.31755202e-02
3.10930818e-01, 5.70120178e-02, 5.99999970e-04, 2.15825672e+01, 2.47148927e-02, 5.31377047e-02
3.11440408e-01, 5.78733608e-02, 5.99999970e-04, 2.14837399e+01, 2.61561014e-02, 5.30690551e-02
3.11934263e-01, 5.87461591e-02, 5.99999970e-04, 2.13873692e+01, 2.75915042e-02, 5.29659651e-02
3.12441617e-01, 5.96091822e-02, 5.99999970e-04, 2.12933884e+01, 2.89798360e-02, 5.28276451e-02
3.12932789e-01, 6.04738705e-02, 5.99999970e-04, 2.12022400e+01, 3.02864872e-02, 5.26575111e-02
3.13436627e-01, 6.13356978e-02, 5.99999970e-04, 2.11124744e+01, 3.14869732e-02, 5.24543226e-02
3.13944519e-01, 6.21994026e-02, 5.99999970e-04, 2.10233021e+01, 3.25794145e-02, 5.22339866e-02
3.14436615e-01, 6.30694926e-02, 5.99999970e-04, 2.09352608e+01, 3.35675441e-02, 5.20067252e-02
3.14929903e-01, 6.39314651e-02, 5.99999970e-04, 2.08478870e+01, 3.44593599e-02, 5.17697297e-02
3.15430701e-01, 6.47967160e-02, 5.99999970e-04, 2.07591228e+01, 3.52774337e-02, 5.15188947e-02
3.16426933e-01, 6.65197223e-02, 5.99999970e-04, 2.05777626e+01, 3.68683189e-02, 5.09954840e-02
3.15930694e-01, 6.56540766e-02, 5.99999970e-04, 2.06693535e+01, 3.60632725e-02, 5.12612052e-02
3.17423701e-01, 6.82389811e-02, 5.99999970e-04, 2.03898373e+01, 3.87730189e-02, 5.04312515e-02
3.16928029e-01, 6.73778802e-02, 5.99999970e-04, 2.04846783e+01, 3.77501883e-02, 5.07193208e-02
3.17914426e-01, 6.91079050e-02, 5.99999970e-04, 2.02930374e+01, 3.99974398e-02, 5.01176119e-02
3.18417221e-01, 6.99680969e-02, 5.99999970e-04, 2.01937790e+01, 4.14841175e-02, 4.97648381e-02
3.19405437e-01, 7.16828555e-02, 5.99999970e-04, 1.99907589e+01, 4.54936624e-02, 4.89231348e-02
3.18918258e-01, 7.08263367e-02, 5.99999970e-04, 2.00926228e+01, 4.32974994e-02, 4.93698381e-02
3.19901705e-01, 7.25356415e-02, 5.99999970e-04, 1.98873520e+01, 4.81202565e-02, 4.84035164e-02
3.20403039e-01, 7.33979568e-02, 5.99999970e-04, 1.97820015e+01, 5.12095615e-02, 4.78039198e-02
3.21398109e-01, 7.50982165e-02, 5.99999970e-04, 1.95704346e+01, 5.88247888e-02, 4.63213101e-02
3.20897371e-01, 7.42459148e-02, 5.99999970e-04, 1.96767693e+01, 5.47736585e-02, 4.71148230e-02
3.22378099e-01, 7.68057629e-02, 5.99999970e-04, 1.93582478e+01, 6.83585629e-02, 4.44299877e-02
3.21895480e-01, 7.59540275e-02, 5.99999970e-04, 1.94641075e+01, 6.33656979e-02, 4.54231128e-02
3.22885036e-01, 7.76582733e-02, 5.99999970e-04, 1.92510872e+01, 7.37437159e-02, 4.33103032e-02
3.23395818e-01, 7.85517320e-02, 5.99999970e-04, 1.91450253e+01, 7.96529129e-02, 4.20335084e-02
2.30009649e-02, 8.09999183e-02, 5.99999970e-04, 2.37742405e+01, 3.19664851e-02, 6.71138149e-03
2.19991133e-02, 8.09999853e-02, 5.99999970e-04, 2.36395283e+01, 3.31707522e-02, 3.92630789e-03
2.50021815e-02, 8.09998810e-02, 5.99999970e-04, 2.41002579e+01, 2.92155035e-02, 1.22043695e-02
2.40009669e-02, 8.09999183e-02, 5.99999970e-04, 2.39282570e+01, 3.06306649e-02, 9.44991503e-03
2.70028189e-02, 8.09998661e-02, 5.99999970e-04, 2.44953041e+01, 2.63018720e-02, 1.81295760e-02
2.60021817e-02, 8.09998810e-02, 5.99999970e-04, 2.42890358e+01, 2.77627837e-02, 1.50627792e-02
2.90030520e-02, 8.09998736e-02, 5.99999970e-04, 2.49666214e+01, 2.33518407e-02, 2.52402443e-02
2.80028209e-02, 8.09998661e-02, 5.99999970e-04, 2.47203140e+01, 2.48376895e-02, 2.15028264e-02
3.00030522e-02, 8.09998736e-02, 5.99999970e-04, 2.52364712e+01, 2.17936989e-02, 2.93185096e-02
3.10030282e-02, 8.09998885e-02, 5.99999970e-04, 2.55311775e+01, 2.00952422e-02, 3.35983522e-02
3.30028459e-02, 8.09999034e-02, 5.99999970e-04, 2.61866245e+01, 1.59478728e-02, 4.17089276e-02
3.20030265e-02, 8.09998885e-02, 5.99999970e-04, 2.58493557e+01, 1.81649569e-02, 3.78324538e-02
3.40028480e-02, 8.09999034e-02, 5.99999970e-04, 2.65351257e+01, 1.33786909e-02, 4.49369140e-02
3.50025669e-02, 8.09999183e-02, 5.99999970e-04, 2.68849316e+01, 1.05339568e-02, 4.72782105e-02
3.60025652e-02, 8.09999183e-02, 5.99999970e-04, 2.72281914e+01, 7.46769039e-03, 4.84983400e-02
3.70022170e-02, 8.09999332e-02, 5.99999970e-04, 2.75571232e+01, 4.46269568e-03, 4.81782183e-02
2.84650028e-01, 1.88628975e-02, 5.99999970e-04, 1.92454967e+01, 2.06518583e-02, 5.10021462e-04
2.83475608e-01, 1.88819375e-02, 5.99999970e-04, 1.91376038e+01, 2.17930973e-02, 2.21788185e-03
2.81084925e-01, 1.89144146e-02, 5.99999970e-04, 1.89136391e+01, 2.49520205e-02, 5.05226711e-03
2.82284230e-01, 1.88969746e-02, 5.99999970e-04, 1.90278530e+01, 2.32266299e-02, 3.72055802e-03
2.79888660e-01, 1.89341810e-02, 5.99999970e-04, 1.87938004e+01, 2.68695764e-02, 6.24830322e-03
2.78710216e-01, 1.89411622e-02, 5.99999970e-04, 1.86666145e+01, 2.88521349e-02, 7.32122315e-03
2.77545303e-01, 1.89603847e-02, 5.99999970e-04, 1.85309334e+01, 3.07221822e-02, 8.22166912e-03
2.76377559e-01, 1.89745929e-02, 5.99999970e-04, 1.83858204e+01, 3.22325788e-02, 8.83340649e-03
2.75230646e-01, 1.89800914e-02, 5.99999970e-04, 1.82322369e+01, 3.31644677e-02, 9.04593151e-03
2.74084091e-01, 1.89888403e-02, 5.99999970e-04, 1.80678120e+01, 3.33921611e-02, 8.79789703e-03
2.72938728e-01, 1.89995635e-02, 5.99999970e-04, 1.78937187e+01, 3.29006128e-02, 8.08589626e-03
2.71797031e-01, 1.90084111e-02, 5.99999970e-04, 1.77098045e+01, 3.18268426e-02, 7.04124710e-03
2.70668924e-01, 1.90104228e-02, 5.99999970e-04, 1.75166245e+01, 3.03951483e-02, 5.87712089e-03
2.69543469e-01, 1.90143958e-02, 5.99999970e-04, 1.73165226e+01, 2.88398378e-02, 4.77153203e-03
2.68420637e-01, 1.90153960e-02, 5.99999970e-04, 1.71100903e+01, 2.73462329e-02, 3.86429578e-03
2.67296314e-01, 1.90218780e-02, 5.99999970e-04, 1.68986053e+01, 2.60337368e-02, 3.25285643e-03
2.66180873e-01, 1.90306697e-02, 5.99999970e-04, 1.66872654e+01, 2.49870457e-02, 2.98814266e-03
2.65060693e-01, 1.90330707e-02, 5.99999970e-04, 1.64767132e+01, 2.42318660e-02, 3.07858526e-03
2.63940394e-01, 1.90379731e-02, 5.99999970e-04, 1.62701721e+01, 2.37819683e-02, 3.51332943e-03
2.62816250e-01, 1.90460179e-02, 5.99999970e-04, 1.60703506e+01, 2.36371662e-02, 4.28169174e-03
2.60579139e-01, 1.90441441e-02, 5.99999970e-04, 1.57078285e+01, 2.41334960e-02, 6.73406851e-03
2.61696756e-01, 1.90502275e-02, 5.99999970e-04, 1.58818731e+01, 2.37609968e-02, 5.36608184e-03
2.59464890e-01, 1.90387350e-02, 5.99999970e-04, 1.55503082e+01, 2.47579385e-02, 8.34978838e-03
2.58355588e-01, 1.90456100e-02, 5.99999970e-04, 1.54102774e+01, 2.56222188e-02, 1.01831099e-02
2.57245272e-01, 1.90455988e-02, 5.99999970e-04, 1.52904663e+01, 2.67098807e-02, 1.22095551e-02
2.56135792e-01, 1.90511514e-02, 5.99999970e-04, 1.51920166e+01, 2.80108228e-02, 1.44060822e-02
2.55022347e-01, 1.90537795e-02, 5.99999970e-04, 1.51170025e+01, 2.94928364e-02, 1.67443678e-02
2.53908575e-01, 1.90514363e-02, 5.99999970e-04, 1.50660858e+01, 3.11589818e-02, 1.91963986e-02
2.52790958e-01, 1.90542657e-02, 5.99999970e-04, 1.50396624e+01, 3.29986587e-02, 2.17320155e-02
2.51672596e-01, 1.90552510e-02, 5.99999970e-04, 1.50388594e+01, 3.49908322e-02, 2.43145917e-02
2.50569373e-01, 1.90516580e-02, 5.99999970e-04, 1.50625706e+01, 3.71399969e-02, 2.69113574e-02
2.49451175e-01, 1.90537646e-02, 5.99999970e-04, 1.51098719e+01, 3.94489802e-02, 2.95020863e-02
2.48345286e-01, 1.90554000e-02, 5.99999970e-04, 1.51798744e+01, 4.19074111e-02, 3.20568867e-02
2.47238219e-01, 1.90553330e-02, 5.99999970e-04, 1.52720985e+01, 4.45115119e-02, 3.45466882e-02
2.45019212e-01, 1.90598089e-02, 5.99999970e-04, 1.55142488e+01, 5.01348972e-02, 3.92394587e-02
2.46125296e-01, 1.90574806e-02, 5.99999970e-04, 1.53844757e+01, 4.72596213e-02, 3.69503126e-02
2.43914410e-01, 1.90617815e-02, 5.99999970e-04, 1.56604490e+01, 5.31363375e-02, 4.13988158e-02
2.42807761e-01, 1.90610439e-02, 5.99999970e-04, 1.58201151e+01, 5.62679470e-02, 4.34158407e-02
2.41703629e-01, 1.90674048e-02, 5.99999970e-04, 1.59908800e+01, 5.95108233e-02, 4.52736132e-02
2.40595564e-01, 1.90603025e-02, 5.99999970e-04, 1.61723061e+01, 6.28584251e-02, 4.69586849e-02
2.39483267e-01, 1.90581195e-02, 5.99999970e-04, 1.63597317e+01, 6.63194358e-02, 4.84748967e-02
2.38365829e-01, 1.90607011e-02, 5.99999970e-04, 1.65514145e+01, 6.98962882e-02, 4.98284064e-02
2.37262353e-01, 1.90609619e-02, 5.99999970e-04, 1.67426739e+01, 7.35616684e-02, 5.10112755e-02
2.36161381e-01, 1.90605912e-02, 5.99999970e-04, 1.69333134e+01, 7.72998407e-02, 5.20247668e-02
2.33955204e-01, 1.90606173e-02, 5.99999970e-04, 1.73031902e+01, 8.50751549e-02, 5.36201224e-02
2.35060275e-01, 1.90561656e-02, 5.99999970e-04, 1.71212864e+01, 8.11349899e-02, 5.28873280e-02
2.32849285e-01, 1.90618820e-02, 5.99999970e-04, 1.74793491e+01, 8.91246274e-02, 5.42365238e-02
2.31745288e-01, 1.90651584e-02, 5.99999970e-04, 1.76454239e+01, 9.32724327e-02, 5.47443442e-02
2.29523137e-01, 1.90634243e-02, 5.99999970e-04, 1.79462967e+01, 1.01827368e-01, 5.54240867e-02
2.30636537e-01, 1.90637261e-02, 5.99999970e-04, 1.78020325e+01, 9.75090563e-02, 5.51419854e-02
2.27317870e-01, 1.90594327e-02, 5.99999970e-04, 1.81887989e+01, 1.10538229e-01, 5.55683263e-02
2.28412673e-01, 1.90625675e-02, 5.99999970e-04, 1.80758762e+01, 1.06184512e-01, 5.55776097e-02
2.26220027e-01, 1.90547314e-02, 5.99999970e-04, 1.82845306e+01, 1.14875481e-01, 5.53596169e-02
2.25120857e-01, 1.90600790e-02, 5.99999970e-04, 1.83608971e+01, 1.19177341e-01, 5.49144819e-02
2.24020749e-01, 1.90659855e-02, 5.99999970e-04, 1.84188976e+01, 1.23381659e-01, 5.41684367e-02
